latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-34.6047029,-58.38536617,23.3088,0.6534,"POLYGON((-58.3853388022736 -34.6047237926314, -58.3853426549785 -34.6046790151105, -58.3853935468167 -34.6046820087781, -58.385389694139 -34.6047267862999, -58.3853388022736 -34.6047237926314))",48Q39JW7+4V6V
-34.59831667,-58.38356211,56.0382,0.7219,"POLYGON((-58.3835067159624 -34.5983397225785, -58.3835102588792 -34.5982885519649, -58.383617507146 -34.5982936294102, -58.383613964295 -34.5983448000254, -58.3835067159624 -34.5983397225785))",48Q3CJ28+MHG6
-34.59749548,-58.37739371,49.6031,0.708,"POLYGON((-58.3773541861328 -34.5975263589158, -58.3773597011094 -34.5974603951979, -58.3774332330616 -34.5974645989754, -58.3774277181429 -34.5975305626953, -58.3773541861328 -34.5975263589158))",48Q3CJ3F+2253
-34.5969662,-58.37969216,74.0132,0.704,"POLYGON((-58.3796421559845 -34.5970039682777, -58.379634163378 -34.5969372927535, -58.3797421666972 -34.5969284396763, -58.379750159389 -34.5969951151918, -58.3796421559845 -34.5970039682777))",48Q3CJ3C+6479
-34.6074819,-58.3887159,170.4451,0.7354,"POLYGON((-58.3886859 -34.6073737, -58.3887646 -34.6073784, -58.3887459 -34.6075901, -58.3886672 -34.6075854, -58.3886859 -34.6073737))",48Q39JV6+2G3J
-34.5967738,-58.38944915,68.8425,0.7388,"POLYGON((-58.3894080953839 -34.5967370618368, -58.3894458085882 -34.5967392281264, -58.3894461097618 -34.5967356427871, -58.3895110019169 -34.5967393702392, -58.3895080967635 -34.5967739551259, -58.3894755656275 -34.5967720865186, -58.3894715881538 -34.5968194367638, -58.3894015138492 -34.596815411627, -58.3894080953839 -34.5967370618368))",48Q3CJ36+76V4
-34.59719893,-58.37467741,53.2321,0.8141,"POLYGON((-58.3746265532915 -34.5972231826292, -58.3746302736646 -34.5971699900008, -58.3747282710194 -34.5971746767986, -58.3747245507089 -34.5972278694286, -58.3746265532915 -34.5972231826292))",48Q3CJ3G+44G3
-34.60901243,-58.37547567,42.0221,0.6996,"POLYGON((-58.3754438670914 -34.6089765858586, -58.3754971013527 -34.6089716575341, -58.3755074762113 -34.6090482663567, -58.3754542419023 -34.6090531946868, -58.3754438670914 -34.6089765858586))",48Q39JRF+9RRH
-34.59615564,-58.37673041,268.2633,0.7747,"POLYGON((-58.3768147029092 -34.596226542681, -58.3765669413453 -34.5962048605403, -58.3765701214292 -34.5961800116959, -58.376838449366 -34.5960409857376, -58.3768147029092 -34.596226542681))",48Q3CJ3F+G8JP
-34.59751416,-58.38782575,50.8915,0.7209,"POLYGON((-58.3877759799304 -34.5975378681328, -58.3877795865118 -34.5974859123764, -58.3878755103231 -34.5974904655273, -58.3878719038013 -34.597542421285, -58.3877759799304 -34.5975378681328))",48Q3CJ26+XVVG
-34.60187713,-58.37891302,138.5697,0.8071,"POLYGON((-58.378832112228 -34.6019172369633, -58.3788374486321 -34.6018304489368, -58.378993926836 -34.6018370272913, -58.3789885905949 -34.6019238153216, -58.378832112228 -34.6019172369633))",48Q39JXC+6CWX
-34.6099631,-58.37271011,246.7416,0.8326,"POLYGON((-58.3725604 -34.6099194, -58.3728815 -34.6099298, -58.3728783 -34.6099975, -58.3726722 -34.6099908, -58.3726708 -34.6100199, -58.3725857 -34.6100171, -58.3725871 -34.609988, -58.3725571 -34.609987, -58.3725604 -34.6099194))",48Q39JRG+2W7F
-34.59732872,-58.38468069,94.3166,0.7261,"POLYGON((-58.38463 -34.597375, -58.384635 -34.597279, -58.3847314 -34.5972825, -58.3847264 -34.5973784, -58.38463 -34.597375))",48Q3CJ38+348R
-34.59850549,-58.3749905,165.9598,0.8687,"POLYGON((-58.3748831732437 -34.5985389558421, -58.3748882467856 -34.598437938237, -58.374928062171 -34.598439305588, -58.3749262726107 -34.5984749372984, -58.3751137140975 -34.5984813742885, -58.3751104303119 -34.5985467601849, -58.3748831732437 -34.5985389558421))",48Q3CJ2G+H2RM
-34.60618074,-58.3899479,324.5721,0.8035,"POLYGON((-58.3898703473352 -34.6062886729092, -58.3898776123296 -34.6060774637056, -58.3899366195141 -34.6060788512888, -58.3899370789723 -34.6060654935466, -58.3900234883492 -34.6060675254546, -58.3900157642791 -34.6062920924, -58.3898703473352 -34.6062886729092))",48Q39JV6+G2FP
-34.60026188,-58.37975485,282.9407,0.7718,"POLYGON((-58.3796850744625 -34.6001715845936, -58.3798523883581 -34.6001784893581, -58.3798445135766 -34.6003089643943, -58.3797577811861 -34.6003053851257, -58.3797561452393 -34.6003324901558, -58.3797298920814 -34.6003314067295, -58.3797288723349 -34.6003483022104, -58.3797757957975 -34.600350238663, -58.3797741272658 -34.6003778836708, -58.3796728751234 -34.6003737051428, -58.3796850744625 -34.6001715845936))",48Q39JXC+V3XH
-34.60603505,-58.3854064,169.7576,0.7773,"POLYGON((-58.3854808 -34.6060923, -58.3853229 -34.6060829, -58.385332 -34.6059778, -58.3854899 -34.6059872, -58.3854808 -34.6060923))",48Q39JV7+HRPH
-34.6002195,-58.38736244,130.7419,0.8766,"POLYGON((-58.3872999226064 -34.6002710001252, -58.3873048026557 -34.6001642456662, -58.3874249644547 -34.6001680014148, -58.3874200845592 -34.6002747558748, -58.3872999226064 -34.6002710001252))",48Q39JX7+W367
-34.59648383,-58.38804285,60.3511,0.725,"POLYGON((-58.3880890791929 -34.5965004782712, -58.3880883341836 -34.596513739596, -58.3879878588931 -34.5965098796935, -58.3879909740073 -34.5964544311572, -58.3880996413022 -34.5964586057655, -58.3880972712682 -34.5965007929779, -58.3880890791929 -34.5965004782712))",48Q3CJ36+CQ4P
-34.60824539,-58.38800645,385.5062,0.6818,"POLYGON((-58.3878830224112 -34.6082233163533, -58.3880011258654 -34.6082274675647, -58.3880071787611 -34.6081097418493, -58.3881206496627 -34.6081137301269, -58.3881145969278 -34.6082314558441, -58.3880974328701 -34.6082308525688, -58.3880945050464 -34.608287798447, -58.3881192604337 -34.6082886685382, -58.3881181960311 -34.608309371168, -58.3880065321485 -34.6083054464176, -58.388003590878 -34.6083626525948, -58.3878760886208 -34.6083581710356, -58.3878830224112 -34.6082233163533))",48Q39JR6+PQ55
-34.59828198,-58.38367093,22.3178,0.6655,"POLYGON((-58.3836480273214 -34.5983053933714, -58.3836436598512 -34.5982619471758, -58.3836938871783 -34.5982586460904, -58.3836982395537 -34.5983019418701, -58.3836480273214 -34.5983053933714))",48Q3CJ28+MGPP
-34.6107812,-58.38320012,259.9122,0.8386,"POLYGON((-58.3831114367527 -34.610853873149, -58.3831250258599 -34.6106987299601, -58.3832887961394 -34.6107085355929, -58.383275207337 -34.6108636787927, -58.3831114367527 -34.610853873149))",48Q39JQ8+MPMP
-34.59965556,-58.38056463,44.2751,0.7126,"POLYGON((-58.3805276233279 -34.5996850198783, -58.3805320996346 -34.5996226846952, -58.3806016424354 -34.599626099303, -58.3805971661806 -34.5996884344874, -58.3805276233279 -34.5996850198783))",48Q3CJ29+4QMQ
-34.60023673,-58.38793108,15.7937,0.6577,"POLYGON((-58.3879146 -34.6002615, -58.3879168 -34.6002111, -58.3879476 -34.600212, -58.3879453 -34.6002624, -58.3879146 -34.6002615))",48Q39JX6+WR4C
-34.61093864,-58.38630179,35.9529,0.6843,"POLYGON((-58.3862663132411 -34.6109632041868, -58.3862698559194 -34.6109109466991, -58.3863372523834 -34.6109140699233, -58.3863337097473 -34.6109663274122, -58.3862663132411 -34.6109632041868))",48Q39JQ7+JFGF
-34.60643907,-58.37418595,272.7119,0.8837,"POLYGON((-58.3740694382378 -34.6064932264122, -58.3740774938502 -34.6063744799183, -58.3743024559593 -34.6063849129743, -58.3742944006675 -34.6065036594753, -58.3740694382378 -34.6064932264122))",48Q39JVG+C8GC
-34.59915908,-58.38898985,88.5723,0.7609,"POLYGON((-58.3889431788763 -34.599207431512, -58.3889507742989 -34.5991063245332, -58.3890365168234 -34.5991107288034, -58.3890289215048 -34.599211835785, -58.3889431788763 -34.599207431512))",48Q3CJ26+8CJM
-34.61206515,-58.374352,44.5805,0.7082,"POLYGON((-58.3743165743945 -34.6120964768643, -58.3743208427021 -34.6120308573473, -58.3743874124892 -34.6120338172037, -58.374383144234 -34.6120994367226, -58.3743165743945 -34.6120964768643))",48Q39JQG+57C8
-34.61067197,-58.38772165,30.2173,0.6996,"POLYGON((-58.3876934437768 -34.6106991034669, -58.3876981913244 -34.6106419057245, -58.3877498626177 -34.6106448374708, -58.3877451151061 -34.6107020352144, -58.3876934437768 -34.6106991034669))",48Q39JQ6+PWJ5
-34.6006257,-58.37880542,21.5387,0.6652,"POLYGON((-58.3787699425144 -34.6006396693204, -58.3787715641768 -34.6006092040316, -58.3788408961484 -34.6006117273941, -58.3788392745112 -34.6006421926829, -58.3787699425144 -34.6006396693204))",48Q39JXC+PFWR
-34.60280342,-58.38380583,284.5701,0.7193,"POLYGON((-58.3837270623208 -34.6027679824487, -58.3837601484433 -34.6027693321816, -58.3837645545101 -34.6026954869486, -58.3838825058659 -34.6027002986453, -58.3838705217951 -34.6029011551069, -58.3837194839799 -34.6028949936716, -58.3837270623208 -34.6027679824487))",48Q39JW8+VFGR
-34.61152655,-58.38368332,71.5297,0.7846,"POLYGON((-58.383647821797 -34.6115793590393, -58.3836539515164 -34.6114712343744, -58.383718818741 -34.6114737480968, -58.3837126891092 -34.6115818727632, -58.383647821797 -34.6115793590393))",48Q39JQ8+9GPR
-34.59824212,-58.37842998,206.7523,0.6703,"POLYGON((-58.3782969843806 -34.5982477718567, -58.3783269930676 -34.5982487558511, -58.3783295312198 -34.5981958269075, -58.3785674725208 -34.5982036288184, -58.3785640716595 -34.5982745523233, -58.3784115301257 -34.5982695506596, -58.378410339038 -34.5982943893228, -58.3782949303413 -34.5982906050775, -58.3782969843806 -34.5982477718567))",48Q3CJ2C+PJ46
-34.59826282,-58.38838761,138.6333,0.7977,"POLYGON((-58.3882998060619 -34.5982989469558, -58.3883048647805 -34.598219296248, -58.3884754059582 -34.5982267023971, -58.3884703474024 -34.5983063531078, -58.3882998060619 -34.5982989469558))",48Q3CJ26+MJXG
-34.59874981,-58.38463001,105.9761,0.6753,"POLYGON((-58.3846891882317 -34.598797381532, -58.3845779127682 -34.5987919641375, -58.3845814552845 -34.5987422098793, -58.3845526697807 -34.5987408084532, -58.3845551303065 -34.5987062507581, -58.3846951911473 -34.5987130695774, -58.3846891882317 -34.598797381532))",48Q3CJ28+G455
-34.60172875,-58.39010485,184.8675,0.6718,"POLYGON((-58.3901782 -34.6017908, -58.3900245 -34.6017846, -58.3900315 -34.6016667, -58.3901852 -34.6016729, -58.3901782 -34.6017908))",48Q39JX5+8X2W
-34.60320939,-58.37624367,73.6507,0.717,"POLYGON((-58.3762133460385 -34.6031548892349, -58.3762816202296 -34.603158261687, -58.3762739894942 -34.6032638818533, -58.376205715217 -34.6032605093998, -58.3762133460385 -34.6031548892349))",48Q39JWF+PG6J
-34.61108735,-58.3750336,75.7461,0.7078,"POLYGON((-58.3750259 -34.6111427, -58.3749662 -34.6110885, -58.3750413 -34.611032, -58.375101 -34.6110862, -58.3750259 -34.6111427))",48Q39JQF+HX8H
-34.6124971,-58.38190021,325.1656,0.8311,"POLYGON((-58.3818081393802 -34.6125882839641, -58.3818140105411 -34.6124016117983, -58.3820052558963 -34.6124057231908, -58.3820031110737 -34.6124739223424, -58.3819217978723 -34.6124721743096, -58.3819203406009 -34.6125185098536, -58.3820016538476 -34.6125202578862, -58.3819993851644 -34.6125923953556, -58.3818081393802 -34.6125882839641))",48Q39JQ9+2652
-34.61212658,-58.3890819,111.8028,0.7824,"POLYGON((-58.3891686465426 -34.6121396557246, -58.3891181201947 -34.6121378187625, -58.3891163177351 -34.6121717073428, -58.3890090366249 -34.6121678069074, -58.3890133097211 -34.6120874690494, -58.3891711170478 -34.612093206445, -58.3891686465426 -34.6121396557246))",48Q39JQ6+49VV
-34.60691919,-58.3746769,236.7822,0.708,"POLYGON((-58.3745330632336 -34.6069457543172, -58.3745465133291 -34.6068623884998, -58.374820729821 -34.6068926335524, -58.3748072799974 -34.6069759993931, -58.3745330632336 -34.6069457543172))",48Q39JVG+64P7
-34.60003104,-58.38078691,108.9178,0.722,"POLYGON((-58.380711711814 -34.6000642238886, -58.380716989037 -34.5999907333812, -58.3808620986439 -34.5999978580669, -58.3808568215491 -34.6000713485775, -58.380711711814 -34.6000642238886))",48Q39JX9+XMPQ
-34.61122551,-58.37556075,84.7862,0.6835,"POLYGON((-58.3756121 -34.6112914, -58.3755566 -34.6112406, -58.3755374 -34.6112549, -58.3754798 -34.611202, -58.3755336 -34.611162, -58.3756466 -34.6112657, -58.3756121 -34.6112914))",48Q39JQF+GQ4R
-34.61036622,-58.38535528,554.7591,0.8458,"POLYGON((-58.3851938796939 -34.6104476120145, -58.3852021255177 -34.6102745748146, -58.3855166844337 -34.6102848212098, -58.3855084392631 -34.6104578584157, -58.3851938796939 -34.6104476120145))",48Q39JQ7+VV28
-34.60097908,-58.37643307,66.6578,0.6727,"POLYGON((-58.376395629916 -34.6010247344905, -58.3764010306298 -34.6009306964928, -58.3764705220757 -34.6009334252608, -58.3764651214402 -34.6010274632599, -58.376395629916 -34.6010247344905))",48Q39JXF+JC4R
-34.59917239,-58.38108085,122.3552,0.8654,"POLYGON((-58.3810697395457 -34.5992347282448, -58.3810657629002 -34.5991950810532, -58.3810124511935 -34.5991987372936, -58.3810054071319 -34.5991285073824, -58.3811333088607 -34.5991197355482, -58.3811443297096 -34.5992296126381, -58.3810697395457 -34.5992347282448))",48Q3CJ29+8HM3
-34.6078199,-58.38828666,158.8311,0.6524,"POLYGON((-58.3882177553011 -34.6078692544124, -58.3882197569094 -34.6078303221529, -58.3882034865851 -34.6078297502996, -58.3882067267606 -34.6077667274933, -58.3883483116076 -34.6077717037069, -58.3883477953573 -34.6077817453317, -58.3883671340442 -34.6077824250063, -58.3883624086977 -34.6078743384489, -58.3882177553011 -34.6078692544124))",48Q39JR6+VMG9
-34.60387918,-58.37604614,104.6688,0.6567,"POLYGON((-58.3760388496644 -34.6039432803738, -58.3760415699026 -34.603891304603, -58.3759706796182 -34.6038887679815, -58.3759736259715 -34.6038324726742, -58.376102470268 -34.6038370830001, -58.3760968037997 -34.6039453540786, -58.3760388496644 -34.6039432803738))",48Q39JWF+CHWW
-34.59709211,-58.3842912,433.2861,0.8172,"POLYGON((-58.3843589 -34.5971671, -58.3841335 -34.5971522, -58.384147 -34.5970121, -58.3844489 -34.597032, -58.3844354 -34.5971721, -58.3843589 -34.5971671))",48Q3CJ38+5788
-34.60914005,-58.37931782,417.631,0.757,"POLYGON((-58.3791672658534 -34.6092036477775, -58.3791782895946 -34.6090613819909, -58.3794913226287 -34.609077963067, -58.3794881842681 -34.6091184668693, -58.3794315251813 -34.6091154657496, -58.379426516391 -34.6091801087494, -58.3794831755222 -34.6091831098705, -58.3794802994206 -34.6092202288752, -58.3791672658534 -34.6092036477775))",48Q39JRC+87V9
-34.59826202,-58.38870314,151.7976,0.7969,"POLYGON((-58.388621726875 -34.5983098856317, -58.3886271013086 -34.5982203841741, -58.3887073558741 -34.5982236794223, -58.3887088245714 -34.5981992205253, -58.388776348489 -34.5982019930147, -58.3887695055376 -34.5983159533707, -58.388621726875 -34.5983098856317))",48Q3CJ26+MGVF
-34.59824664,-58.37810756,67.4956,0.6676,"POLYGON((-58.3780693255549 -34.5982890289078, -58.3780735848547 -34.598194931951, -58.3781369470249 -34.5981968930906, -58.3781337378001 -34.5982677928861, -58.3781621983555 -34.5982686737651, -58.378161148361 -34.5982918709263, -58.3780693255549 -34.5982890289078))",48Q3CJ2C+PQ24
-34.6069956,-58.38661763,24.6264,0.7252,"POLYGON((-58.386593398208 -34.6070212146101, -58.3865962141714 -34.6069683329371, -58.3866418860027 -34.6069699955648, -58.3866390700684 -34.6070228772385, -58.386593398208 -34.6070212146101))",48Q39JV7+6922
-34.60908884,-58.37541398,81.202,0.6896,"POLYGON((-58.3753691343906 -34.609134493329, -58.3753748056383 -34.609039746445, -58.3754588181106 -34.6090431840726, -58.3754531469586 -34.6091379309586, -58.3753691343906 -34.609134493329))",48Q39JRF+9R8H
-34.59539781,-58.39013668,53.8183,0.7097,"POLYGON((-58.390090016217 -34.5954245166648, -58.3901101753643 -34.5953563192403, -58.3901833381739 -34.5953711083942, -58.3901631790835 -34.5954393058293, -58.390090016217 -34.5954245166648))",48Q3CJ35+RWX4
-34.60611871,-58.38832472,84.3832,0.7021,"POLYGON((-58.3882571581665 -34.606147914112, -58.3882600941951 -34.6060852760891, -58.3883922709066 -34.6060895116043, -58.3883893349772 -34.606152149628, -58.3882571581665 -34.606147914112))",48Q39JV6+HM38
-34.59611344,-58.380959,666.0894,0.701,"POLYGON((-58.3806940586339 -34.596166720112, -58.3806950616188 -34.5961368720478, -58.3806567861147 -34.5961359925321, -58.3806595140127 -34.5960548134275, -58.381113134082 -34.5960652361973, -58.3811139752573 -34.5960401996927, -58.3812328288642 -34.596042930298, -58.3812282575903 -34.5961789939709, -58.3806940586339 -34.596166720112))",48Q3CJ39+HJ3F
-34.59999795,-58.37575885,136.5685,0.6985,"POLYGON((-58.3757092329366 -34.6000688086814, -58.3757157916321 -34.5999242158442, -58.3758084638764 -34.5999270900365, -58.3758019053444 -34.6000716828776, -58.3757092329366 -34.6000688086814))",48Q3CJ2F+2M54
-34.60075933,-58.38742684,132.608,0.8057,"POLYGON((-58.3873684559791 -34.6008158162892, -58.3873730448331 -34.600699801736, -58.3874852346831 -34.6007028358442, -58.3874806459854 -34.6008188503977, -58.3873684559791 -34.6008158162892))",48Q39JX7+M2WM
-34.60055542,-58.38818255,122.0638,0.708,"POLYGON((-58.3882297692681 -34.6006058174956, -58.3882258169171 -34.600583702406, -58.3881083095873 -34.6005980614148, -58.3880954586561 -34.6005261543055, -58.3882479319198 -34.6005075225553, -58.3882647353375 -34.6006015447341, -58.3882297692681 -34.6006058174956))",48Q39JX6+QPGJ
-34.61265134,-58.37884078,60.6638,0.6623,"POLYGON((-58.3787900037671 -34.6126775326043, -58.3787937461009 -34.6126095941029, -58.3788455262074 -34.6126115437433, -58.3788439277506 -34.6126405625388, -58.3789063962387 -34.6126429145916, -58.3789042524331 -34.6126818342981, -58.3787900037671 -34.6126775326043))",48Q39JPC+WFMR
-34.59892984,-58.38291226,50.8734,0.6831,"POLYGON((-58.3828592 -34.5989521, -58.3828616 -34.598904, -58.3829462 -34.5989069, -58.3829653 -34.5989076, -58.3829629 -34.5989557, -58.3828592 -34.5989521))",48Q3CJ28+CRGX
-34.61037472,-58.38368953,17.4592,0.6715,"POLYGON((-58.3836634924088 -34.6103909058045, -58.3836649175746 -34.6103570638268, -58.3837155528457 -34.6103585214695, -58.3837141277005 -34.6103923634474, -58.3836634924088 -34.6103909058045))",48Q39JQ8+VG35
-34.59681714,-58.3799178,86.0011,0.793,"POLYGON((-58.3798688159048 -34.5968626218719, -58.3798824820217 -34.596763698795, -58.3799667990184 -34.5967716639743, -58.3799531329999 -34.5968705870575, -58.3798688159048 -34.5968626218719))",48Q3CJ3C+72G8
-34.60824341,-58.37883661,45.5201,0.782,"POLYGON((-58.3788042893432 -34.608278490421, -58.3788062725919 -34.6082071262094, -58.378868918606 -34.6082083163502, -58.378866935411 -34.6082796805616, -58.3788042893432 -34.608278490421))",48Q39JRC+PF36
-34.60590381,-58.38257307,126.1054,0.668,"POLYGON((-58.3825085975783 -34.6059515969179, -58.3825135778003 -34.6058518065826, -58.3826375413423 -34.6058560360575, -58.3826325612693 -34.6059558263942, -58.3825085975783 -34.6059515969179))",48Q39JV8+JXMW
-34.59596155,-58.38756253,179.7796,0.6624,"POLYGON((-58.3875007 -34.5960347, -58.3875077 -34.5958833, -58.387623 -34.5958869, -58.3876164 -34.5960312, -58.3876409 -34.596032, -58.3876406 -34.5960391, -58.3875007 -34.5960347))",48Q3CJ36+JX7H
-34.61241205,-58.38314325,135.5591,0.7362,"POLYGON((-58.3830612295526 -34.6124500687542, -58.3830675541108 -34.6123659300193, -58.3832252717829 -34.6123740336416, -58.3832189473823 -34.6124581723799, -58.3830612295526 -34.6124500687542))",48Q39JQ8+2PQF
-34.60147088,-58.3854093,184.2385,0.8386,"POLYGON((-58.3852934767427 -34.6015060551519, -58.3852982198121 -34.6014264639845, -58.3855251157517 -34.6014357087704, -58.3855203728989 -34.6015152999413, -58.3852934767427 -34.6015060551519))",48Q39JX7+CR85
-34.59650903,-58.3889929,78.5236,0.809,"POLYGON((-58.3889303824603 -34.5965376038899, -58.3889360039665 -34.5964733237365, -58.3890554018643 -34.5964804638756, -58.3890497804501 -34.5965447440321, -58.3889303824603 -34.5965376038899))",48Q3CJ36+9CRJ
-34.60056603,-58.39057367,166.4869,0.7176,"POLYGON((-58.3905365546569 -34.6006665269535, -58.3905286014038 -34.6004677000791, -58.3906106182398 -34.6004653738135, -58.390618869221 -34.6006642755825, -58.3905365546569 -34.6006665269535))",48Q39JX5+QQF8
-34.59877615,-58.38697907,89.828,0.736,"POLYGON((-58.3869059604865 -34.5988010162843, -58.3869116124996 -34.5987360719354, -58.3870175717411 -34.5987423773165, -58.3870148271653 -34.5987739142882, -58.3870716720686 -34.5987772969535, -58.3870687647366 -34.5988107043344, -58.3869059604865 -34.5988010162843))",48Q3CJ27+F6JW
-34.61013667,-58.3783906,81.1452,0.7018,"POLYGON((-58.3783570672848 -34.6102051780371, -58.3783673188834 -34.6100653209149, -58.3784241250906 -34.6100681673076, -58.3784138735871 -34.6102080244322, -58.3783570672848 -34.6102051780371))",48Q39JQC+WJXG
-34.60090027,-58.375032,558.7323,0.747,"POLYGON((-58.3749058446438 -34.6009522879982, -58.3749057885313 -34.6009533387692, -58.3747880307313 -34.6009490390726, -58.3747941361065 -34.6008347118172, -58.3752767474544 -34.6008523327201, -58.3752706988486 -34.6009656092039, -58.3749058446438 -34.6009522879982))",48Q39JXF+JXPX
-34.59943427,-58.37929879,270.9996,0.7278,"POLYGON((-58.3791155455887 -34.5994620499815, -58.3791208718096 -34.5993885871036, -58.3794820290537 -34.5994064907483, -58.3794767031507 -34.5994799536357, -58.3791155455887 -34.5994620499815))",48Q3CJ2C+67GM
-34.60168831,-58.37920759,81.5682,0.7212,"POLYGON((-58.3791155805974 -34.6017033752977, -58.3791207684654 -34.6016589707469, -58.3792995920906 -34.6016732552588, -58.3792944043174 -34.6017176598148, -58.3791155805974 -34.6017033752977))",48Q39JXC+88FF
-34.60799435,-58.37736043,48.3209,0.7009,"POLYGON((-58.3773134143693 -34.6080183810162, -58.3773170564151 -34.6079660280314, -58.3774074541515 -34.6079703271009, -58.3774038121637 -34.6080226800874, -58.3773134143693 -34.6080183810162))",48Q39JRF+R327
-34.6068193,-58.38260057,81.9075,0.7542,"POLYGON((-58.3825561756172 -34.6068266825002, -58.3825784731115 -34.6068257409765, -58.3825740103827 -34.6067534883386, -58.3826299961723 -34.6067513084638, -58.3826375949701 -34.6068743333632, -58.3825593229362 -34.6068776384611, -58.3825561756172 -34.6068266825002))",48Q39JV8+7XC9
-34.60338886,-58.3806452,146.6546,0.6687,"POLYGON((-58.3805585238476 -34.6034270272667, -58.3805663591551 -34.6033404443796, -58.3807318649062 -34.6033506843211, -58.3807240297705 -34.6034372672146, -58.3805585238476 -34.6034270272667))",48Q39JW9+JPXF
-34.59774531,-58.37299136,71.6375,0.6731,"POLYGON((-58.3729495734833 -34.597789999511, -58.3729591857624 -34.5976954865667, -58.3730331348895 -34.5977006292634, -58.3730235226951 -34.5977951422116, -58.3729495734833 -34.597789999511))",48Q3CJ2G+WR23
-34.6019641,-58.3756767,65.3863,0.7503,"POLYGON((-58.3756382 -34.6020067, -58.3756416 -34.6019195, -58.3757152 -34.6019215, -58.3757118 -34.6020087, -58.3756382 -34.6020067))",48Q39JXF+6P8F
-34.60283118,-58.3763884,111.4028,0.7101,"POLYGON((-58.3764647352079 -34.6028673741232, -58.3762943890568 -34.6028621543065, -58.3762957657305 -34.6028314380073, -58.3763238677324 -34.6028322991371, -58.3763256633574 -34.6027922348861, -58.376467907375 -34.6027965935716, -58.3764647352079 -34.6028673741232))",48Q39JWF+VC9P
-34.60484897,-58.37900569,148.4308,0.6877,"POLYGON((-58.379003213971 -34.6048757935717, -58.3790033536114 -34.6048739663417, -58.3788625170889 -34.6048666078766, -58.378866411987 -34.6048156432546, -58.3791464614725 -34.604830275206, -58.3791424271086 -34.6048830670623, -58.379003213971 -34.6048757935717))",48Q39JWC+3995
-34.61166264,-58.38934687,74.1226,0.7241,"POLYGON((-58.3893199424051 -34.6117351502776, -58.3893239327399 -34.611589191673, -58.3893738116456 -34.6115901237892, -58.3893698213981 -34.6117360823933, -58.3893199424051 -34.6117351502776))",48Q39JQ6+87JH
-34.60378976,-58.39055001,31.6356,0.6865,"POLYGON((-58.3905187344191 -34.6038156529569, -58.3905287384445 -34.6037576756143, -58.3905812847975 -34.6037638745787, -58.3905712808082 -34.6038218519247, -58.3905187344191 -34.6038156529569))",48Q39JW5+FQPF
-34.6114712,-58.38509138,185.0592,0.6828,"POLYGON((-58.3850155 -34.6114141, -58.3851733 -34.6114112, -58.3851762 -34.6115159, -58.3850742 -34.6115178, -58.385075 -34.6115474, -58.3850192 -34.6115484, -58.3850155 -34.6114141))",48Q39JQ7+CX72
-34.59838443,-58.37434371,975.1949,0.8546,"POLYGON((-58.3745023 -34.5985319, -58.3741483 -34.5985169, -58.3741627 -34.5982838, -58.3743376 -34.5982912, -58.3743433 -34.5981983, -58.3745224 -34.5982059, -58.3745188 -34.5982653, -58.3744569 -34.5982627, -58.3744533 -34.5983208, -58.3745152 -34.5983234, -58.3745023 -34.5985319))",48Q3CJ2G+J7VJ
-34.60704626,-58.38780619,123.3407,0.7128,"POLYGON((-58.3877670205195 -34.6071362300805, -58.3877793212499 -34.6069532487502, -58.3878453530959 -34.6069562833521, -58.3878330525105 -34.6071392646843, -58.3877670205195 -34.6071362300805))",48Q39JV6+5VP2
-34.60562038,-58.3896775,283.6063,0.859,"POLYGON((-58.3896111719806 -34.605519909119, -58.3897527694129 -34.6055243124753, -58.3897438299642 -34.6057208440498, -58.3896022321973 -34.6057164406914, -58.3896111719806 -34.605519909119))",48Q39JV6+Q443
-34.60274194,-58.37397424,56.9155,0.6902,"POLYGON((-58.3739364536574 -34.6027796998278, -58.3739405333122 -34.6027016194639, -58.3740120240801 -34.6027041733412, -58.3740079444924 -34.6027822537059, -58.3739364536574 -34.6027796998278))",48Q39JWG+WC29
-34.59526373,-58.37375921,261.3613,0.7133,"POLYGON((-58.3736785460256 -34.5953447904176, -58.3736863505763 -34.5951777717843, -58.3738398688748 -34.5951826773121, -58.3738320646316 -34.5953496959485, -58.3736785460256 -34.5953447904176))",48Q3CJ3G+VFXG
-34.60212206,-58.38250263,32.8632,0.7129,"POLYGON((-58.3824657653956 -34.6021433830219, -58.3824679991063 -34.6020982999557, -58.382539503938 -34.6021007222317, -58.3825372702659 -34.6021458052984, -58.3824657653956 -34.6021433830219))",48Q39JX8+5X55
-34.61015496,-58.38572275,155.8303,0.7306,"POLYGON((-58.3856727663031 -34.6102317272726, -58.3856820680562 -34.6100598807352, -58.385739963614 -34.6100620229377, -58.3857387892617 -34.6100837189789, -58.3857643562194 -34.6100846649769, -58.3857602858383 -34.6101598652255, -58.3857802243083 -34.6101606029607, -58.3857761674713 -34.6102355532107, -58.3856727663031 -34.6102317272726))",48Q39JQ7+WPJX
-34.60718406,-58.38900634,97.1524,0.6657,"POLYGON((-58.3889080468393 -34.6072101495808, -58.3889097499775 -34.6071717438128, -58.3889773850422 -34.6071737942482, -58.3889785821053 -34.6071467999663, -58.3890846400082 -34.6071500151618, -58.3890817399213 -34.6072154152136, -58.3889080468393 -34.6072101495808))",48Q39JV6+49HQ
