latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-34.56895618,-58.47821135,30.2596,0.8041,"POLYGON((-58.4781715114388 -34.5689689483598, -58.4782033192261 -34.5689214671951, -58.4782512079909 -34.5689434191795, -58.4782194002233 -34.568990900356, -58.4781715114388 -34.5689689483598))",48Q3CGJC+CP7J
-34.56972473,-58.47806602,98.7071,0.7267,"POLYGON((-58.4780745855736 -34.5697401979987, -58.4780445803537 -34.5697732864258, -58.4779817457085 -34.569734297603, -58.4780446076596 -34.5696649762499, -58.4781584537285 -34.5697356175203, -58.4781255970333 -34.569771850491, -58.4780745855736 -34.5697401979987))",48Q3CGJC+4Q75
-34.56980387,-58.477443,18.1976,0.7525,"POLYGON((-58.4774110395845 -34.5698136872312, -58.4774437835021 -34.5697756757297, -58.4774749700794 -34.5697940581428, -58.4774422261695 -34.5698320696524, -58.4774110395845 -34.5698136872312))",48Q3CGJF+32FX
-34.57037048,-58.4799846,36.9219,0.6914,"POLYGON((-58.4799324234624 -34.5703641423982, -58.4799585355727 -34.5703325657423, -58.4800367738441 -34.5703768356032, -58.4800106617509 -34.5704084122754, -58.4799324234624 -34.5703641423982))",48Q3CGHC+V223
-34.57291176,-58.47701944,85.8087,0.7774,"POLYGON((-58.4769518412151 -34.5729606157457, -58.4770192463626 -34.5728800401335, -58.4769914973843 -34.5728641574822, -58.4770142268665 -34.572836986796, -58.4770878753108 -34.5728791408398, -58.4769977407207 -34.5729868871767, -58.4769518412151 -34.5729606157457))",48Q3CGGF+R5QF
-34.57114802,-58.47883803,39.9096,0.7568,"POLYGON((-58.4787823143446 -34.5711386485008, -58.4788084356199 -34.5711078663742, -58.4788937471514 -34.5711574009396, -58.4788676258934 -34.5711881830838, -58.4787823143446 -34.5711386485008))",48Q3CGHC+GFV2
-34.57307209,-58.47865176,42.4946,0.8071,"POLYGON((-58.4786027385367 -34.5730898830723, -58.4786560932434 -34.5730279532131, -58.4787007918299 -34.5730543014225, -58.478647437141 -34.5731162313006, -58.4786027385367 -34.5730898830723))",48Q3CGGC+QGH2
-34.57265812,-58.47859894,24.4351,0.6628,"POLYGON((-58.4785586292471 -34.5726524095599, -58.4785848801991 -34.572626355852, -58.4786392413708 -34.5726638318652, -58.4786129904247 -34.572689885585, -58.4785586292471 -34.5726524095599))",48Q3CGGC+WHJQ
-34.5698215,-58.47711652,61.1322,0.7003,"POLYGON((-58.4770522491417 -34.569816830552, -58.4770899876846 -34.5697728580515, -58.4771807783642 -34.5698261748466, -58.477143039848 -34.5698701473745, -58.4770522491417 -34.569816830552))",48Q3CGJF+35C3
-34.57204749,-58.47654102,23.1823,0.7636,"POLYGON((-58.4765018282815 -34.5720461142504, -58.4765249881682 -34.5720178753478, -58.4765802085924 -34.5720488626546, -58.4765570487164 -34.5720771015666, -58.4765018282815 -34.5720461142504))",48Q3CGHF+59P4
-34.57143051,-58.48015364,57.6385,0.8257,"POLYGON((-58.480089462432 -34.5714232816663, -58.4801236539664 -34.5713830201031, -58.4802178069255 -34.5714377297342, -58.4801836154163 -34.5714779913223, -58.480089462432 -34.5714232816663))",48Q3CGH9+CWHJ
-34.57301305,-58.47706983,86.9923,0.6997,"POLYGON((-58.4769914954231 -34.5730154712569, -58.4770293011434 -34.5730371100289, -58.4771148980068 -34.5729347880604, -58.4771540616677 -34.572957204038, -58.4770492189858 -34.5730825323714, -58.476972249566 -34.5730384775825, -58.4769914954231 -34.5730154712569))",48Q3CGGF+Q5VH
-34.57267314,-58.47633396,45.0122,0.6772,"POLYGON((-58.4762820646274 -34.5726763617744, -58.4763216539276 -34.5726313113269, -58.4763858656301 -34.5726699197212, -58.4763462763479 -34.5727149701886, -58.4762820646274 -34.5726763617744))",48Q3CGGF+WFM3
-34.57091773,-58.47704116,12.6416,0.6924,"POLYGON((-58.4770146421698 -34.5709237354228, -58.477030653474 -34.570896705272, -58.4770676964666 -34.5709117191102, -58.4770516851721 -34.570938749265, -58.4770146421698 -34.5709237354228))",48Q3CGHF+J5P8
-34.56973044,-58.47886573,52.8637,0.6896,"POLYGON((-58.4788833048585 -34.5696755545638, -58.4789230413305 -34.5696991895014, -58.4788481692798 -34.569785323519, -58.4788084327865 -34.569761688558, -58.4788833048585 -34.5696755545638))",48Q3CGJC+4F2M
-34.5707633,-58.47802471,39.8255,0.7896,"POLYGON((-58.4779885802865 -34.5707910550499, -58.4780004432882 -34.570727803665, -58.4780608333482 -34.570735553606, -58.4780489703908 -34.5707988049954, -58.4779885802865 -34.5707910550499))",48Q3CGHC+MQXC
-34.5715273,-58.47867797,20.5613,0.7025,"POLYGON((-58.4786788708326 -34.5714956534244, -58.4787103601641 -34.5715104350388, -58.4786770783357 -34.5715589471318, -58.4786455889917 -34.5715441655095, -58.4786788708326 -34.5714956534244))",48Q3CGHC+9GPV
-34.5725621,-58.47649729,56.809,0.7655,"POLYGON((-58.4764386428886 -34.5725652816521, -58.4764808804837 -34.5725154170534, -58.4765559366234 -34.5725589164314, -58.4765136990531 -34.5726087810551, -58.4764386428886 -34.5725652816521))",48Q3CGGF+XCCC
-34.56964052,-58.47588716,32.9989,0.7669,"POLYGON((-58.4758414252537 -34.5696387168981, -58.4758729155402 -34.5696045276918, -58.4759328968284 -34.5696423305132, -58.4759014065531 -34.569676519735, -58.4758414252537 -34.5696387168981))",48Q3CGJF+4JX8
-34.57272209,-58.47864358,9.9077,0.7577,"POLYGON((-58.4786186861748 -34.5727263075016, -58.4786493270178 -34.5727015960346, -58.4786685191426 -34.5727178782578, -58.4786378782993 -34.5727425897298, -58.4786186861748 -34.5727263075016))",48Q3CGGC+WG93
-34.57181876,-58.4798599,98.1516,0.7206,"POLYGON((-58.4797849483485 -34.5718307656817, -58.479847057145 -34.5717565032075, -58.4799348560619 -34.5718067456324, -58.4798727473102 -34.5718810081491, -58.4797849483485 -34.5718307656817))",48Q3CGHC+73C7
-34.57136782,-58.47767136,81.5031,0.8424,"POLYGON((-58.4776001473724 -34.5713697171627, -58.4776476701548 -34.5713122407638, -58.4777425633822 -34.5713659253994, -58.4776950406373 -34.571423401834, -58.4776001473724 -34.5713697171627))",48Q3CGHC+FW48
-34.56885614,-58.47993752,8.9683,0.6569,"POLYGON((-58.4799179978852 -34.568866871003, -58.4799200860302 -34.5688431644308, -58.4799570462927 -34.568845392123, -58.4799549581578 -34.5688690986956, -58.4799179978852 -34.568866871003))",48Q3CGJC+F23Q
-34.569145,-58.47866507,69.2142,0.7911,"POLYGON((-58.4785999701042 -34.5691487038266, -58.478643673201 -34.5690940038217, -58.4787301717752 -34.5691412927789, -58.4786864687126 -34.5691959928136, -58.4785999701042 -34.5691487038266))",48Q3CGJC+8GW8
-34.57114289,-58.48003342,39.6932,0.8019,"POLYGON((-58.4799843195915 -34.5711700951363, -58.4800474480616 -34.5710954098577, -58.4800825097759 -34.5711156880125, -58.4800193813234 -34.5711903733087, -58.4799843195915 -34.5711700951363))",48Q3CGH9+GXW9
-34.57045792,-58.47883768,55.3274,0.6656,"POLYGON((-58.4787816450963 -34.5704684491602, -58.478830719598 -34.5704107416518, -58.4788937162767 -34.5704473983555, -58.478844641798 -34.5705051058877, -58.4787816450963 -34.5704684491602))",48Q3CGHC+RF7J
-34.56976972,-58.47743399,18.5014,0.7571,"POLYGON((-58.4774031927144 -34.5697798635351, -58.4774221912014 -34.5697441007193, -58.477464779745 -34.5697595817394, -58.4774457812735 -34.5697953445615, -58.4774031927144 -34.5697798635351))",48Q3CGJF+32W6
-34.57270532,-58.47644162,80.3197,0.7586,"POLYGON((-58.4763565963639 -34.5726909083959, -58.476386302092 -34.5726555187977, -58.4764435413744 -34.5726883924112, -58.4764585256008 -34.572670541087, -58.4765204597923 -34.5727061110145, -58.4764757698753 -34.5727593519709, -58.4763565963639 -34.5726909083959))",48Q3CGGF+WC7Q
-34.5693106,-58.4793821,88.4783,0.7057,"POLYGON((-58.4793494007971 -34.5693575470412, -58.4793735593819 -34.5693216687047, -58.4793173676155 -34.569295778443, -58.4793662031051 -34.5692232519718, -58.4793997433613 -34.5692387055908, -58.4793678637946 -34.5692860505582, -58.4794499586745 -34.5693238755819, -58.4794088442233 -34.5693849354562, -58.4793494007971 -34.5693575470412))",48Q3CGJC+76HH
-34.57040718,-58.47892877,75.531,0.7479,"POLYGON((-58.4788614741597 -34.5704209993569, -58.478907170665 -34.5703557683091, -58.4790026461394 -34.570401533258, -58.4789809452732 -34.5704325109719, -58.4789612628599 -34.5704230764681, -58.4789372672677 -34.5704573298325, -58.4788614741597 -34.5704209993569))",48Q3CGHC+RCPM
-34.57311716,-58.47613883,51.5603,0.705,"POLYGON((-58.4760839834907 -34.5731053317806, -58.4761109913722 -34.5731183654239, -58.4761437558886 -34.573071912476, -58.4761942672515 -34.5730962885564, -58.4761484737094 -34.5731612138644, -58.4760709544336 -34.5731238041206, -58.4760839834907 -34.5731053317806))",48Q3CGGF+QG58
-34.57166903,-58.47648445,71.8519,0.7683,"POLYGON((-58.4764103660364 -34.5716598296202, -58.4764447603703 -34.5716164679648, -58.4765585379421 -34.5716782179643, -58.4765241436443 -34.5717215796507, -58.4764103660364 -34.5716598296202))",48Q3CGHF+8CJ7
-34.56946463,-58.48009874,22.7309,0.6925,"POLYGON((-58.4801029136978 -34.5694745322847, -58.4800905580831 -34.5694900338845, -58.4800602641939 -34.5694735117636, -58.4800900834719 -34.5694360999109, -58.4801396739678 -34.5694631462836, -58.4801222103161 -34.5694850565463, -58.4801029136978 -34.5694745322847))",48Q3CGJ9+6X6H
-34.57041487,-58.47701485,81.4442,0.8285,"POLYGON((-58.4769459605012 -34.5704229307697, -58.4770016961183 -34.5703583495842, -58.4770837467257 -34.5704068026394, -58.4770280111426 -34.5704713838612, -58.4769459605012 -34.5704229307697))",48Q3CGHF+R5QG
-34.57191874,-58.47723163,106.6872,0.7649,"POLYGON((-58.4771543560114 -34.5719472630907, -58.4772371737333 -34.5718488926871, -58.4773089102713 -34.5718902160777, -58.4772260925967 -34.5719885865282, -58.4771543560114 -34.5719472630907))",48Q3CGHF+64J8
-34.57317648,-58.47644447,17.6514,0.6504,"POLYGON((-58.4764110669357 -34.5731972867087, -58.4764561413773 -34.5731432608985, -58.4764778799639 -34.5731556701053, -58.4764328055303 -34.5732096959233, -58.4764110669357 -34.5731972867087))",48Q3CGGF+PCFX
-34.57149236,-58.47924563,53.2111,0.68,"POLYGON((-58.4791925488303 -34.5715091956537, -58.4792368483333 -34.5714459018427, -58.4792986939983 -34.5714755193246, -58.4792543945278 -34.5715388131572, -58.4791925488303 -34.5715091956537))",48Q3CGHC+C826
-34.57204228,-58.47939497,29.231,0.8132,"POLYGON((-58.4793536867788 -34.5720477185632, -58.479383525662 -34.5720090208207, -58.4794362649797 -34.5720368452945, -58.4794064261121 -34.5720755430494, -58.4793536867788 -34.5720477185632))",48Q3CGHC+56Q7
-34.5716696,-58.47876536,81.9269,0.799,"POLYGON((-58.4786972998705 -34.571682317081, -58.4787526325389 -34.5716128599427, -58.4788334112096 -34.5716568911671, -58.4787780785819 -34.5717263483407, -58.4786972998705 -34.571682317081))",48Q3CGHC+8FQ8
-34.57153726,-58.47610847,28.8677,0.666,"POLYGON((-58.476123787094 -34.5714940845135, -58.4761511885757 -34.5715093992614, -58.4760931574367 -34.5715804430922, -58.4760657559414 -34.5715651283317, -58.476123787094 -34.5714940845135))",48Q3CGHF+9HJG
-34.57092995,-58.4789006,40.4089,0.7585,"POLYGON((-58.4788521 -34.570937, -58.478885 -34.5708913, -58.4789491 -34.5709229, -58.4789162 -34.5709686, -58.4788521 -34.570937))",48Q3CGHC+JCHR
-34.57206986,-58.47753345,123.8928,0.8039,"POLYGON((-58.4774394441368 -34.5720607368679, -58.4774888466186 -34.5720008059911, -58.4776274545461 -34.5720789833769, -58.4775780521214 -34.5721389143076, -58.4774394441368 -34.5720607368679))",48Q3CGHC+5XG9
-34.56951853,-58.47717867,19.4995,0.6511,"POLYGON((-58.4771792990546 -34.5694893832579, -58.4772117465995 -34.5695084381173, -58.4771780649137 -34.5695476838383, -58.4771456173611 -34.5695286289699, -58.4771792990546 -34.5694893832579))",48Q3CGJF+54W7
-34.57192233,-58.4768266,17.7012,0.7688,"POLYGON((-58.4767940265488 -34.5719168119388, -58.4768430143073 -34.5718984133525, -58.4768591661748 -34.5719278387702, -58.4768101784045 -34.5719462373631, -58.4767940265488 -34.5719168119388))",48Q3CGHF+67M4
-34.57126138,-58.48018692,49.4149,0.738,"POLYGON((-58.4801313108895 -34.5712619362193, -58.4801686918248 -34.5712179189186, -58.4802425240493 -34.5712608208064, -58.4802051431355 -34.5713048381288, -58.4801313108895 -34.5712619362193))",48Q3CGH9+FWWC
-34.57168086,-58.47708602,47.7141,0.7503,"POLYGON((-58.4770329368018 -34.5716929412577, -58.4770912477828 -34.5716355192515, -58.477139100433 -34.5716687681526, -58.477080789464 -34.5717261901819, -58.4770329368018 -34.5716929412577))",48Q3CGHF+85FJ
-34.57282633,-58.47580815,34.5915,0.6746,"POLYGON((-58.4757559405851 -34.5728213854947, -58.4757776987001 -34.5727909086425, -58.4758603574112 -34.5728312849805, -58.4758385993171 -34.5728617618469, -58.4757559405851 -34.5728213854947))",48Q3CGGF+VM8R
-34.5694399,-58.47875823,113.4278,0.8254,"POLYGON((-58.4786738263012 -34.5694483886195, -58.4787233601275 -34.5693889979741, -58.4787468277166 -34.5694023909009, -58.478764604887 -34.5693810761895, -58.47884086142 -34.5694245956412, -58.4787735504747 -34.5695053010478, -58.4786738263012 -34.5694483886195))",48Q3CGJC+6FHG
-34.56941975,-58.48003265,16.0544,0.6861,"POLYGON((-58.4800026108339 -34.5694256157782, -58.4800251267993 -34.5693949814298, -58.4800627083521 -34.5694138822165, -58.4800401923954 -34.5694445165713, -58.4800026108339 -34.5694256157782))",48Q3CGJ9+6XP9
-34.57263664,-58.47873009,71.7055,0.8174,"POLYGON((-58.4786651588456 -34.5726435131618, -58.4787144807158 -34.5725840579192, -58.478795019678 -34.5726297714286, -58.4787456978407 -34.5726892267025, -58.4786651588456 -34.5726435131618))",48Q3CGGC+WGRG
-34.57148691,-58.48026141,63.114,0.6847,"POLYGON((-58.4802276952245 -34.5715251686472, -58.4802384826547 -34.5715119470148, -58.4802062800429 -34.5714939696735, -58.4802546591421 -34.5714346737141, -58.4803192637675 -34.5714707396877, -58.480260097268 -34.571543257307, -58.4802276952245 -34.5715251686472))",48Q3CGH9+CV5G
-34.57125715,-58.47654263,40.2616,0.7331,"POLYGON((-58.4765612 -34.5712948, -58.4764949 -34.5712668, -58.476524 -34.5712195, -58.4765904 -34.5712475, -58.4765612 -34.5712948))",48Q3CGHF+F9WP
-34.57119442,-58.47978194,103.6315,0.6811,"POLYGON((-58.4796931019939 -34.571182546734, -58.4797350871246 -34.5711308652406, -58.4798707699324 -34.5712062857496, -58.4798287848513 -34.5712579672878, -58.4796931019939 -34.571182546734))",48Q3CGHC+G3G9
-34.57112025,-58.47999427,48.9439,0.7967,"POLYGON((-58.4800042151339 -34.5710704058042, -58.4800474480616 -34.5710954098577, -58.4799843195915 -34.5711700951363, -58.4799410866416 -34.5711450910608, -58.4800042151339 -34.5710704058042))",48Q3CGHC+H222
-34.57142259,-58.4780166,122.6557,0.7372,"POLYGON((-58.4779259648173 -34.5714168113199, -58.4779779590618 -34.5713515456801, -58.4780567116266 -34.5713944733686, -58.4780476341676 -34.571405867848, -58.4781081483991 -34.5714388538345, -58.4780652316746 -34.5714927250475, -58.4779259648173 -34.5714168113199))",48Q3CGHC+CQQ3
-34.57200627,-58.47667671,45.7587,0.7929,"POLYGON((-58.4766251783073 -34.5720130616127, -58.4766652809949 -34.5719641641526, -58.4767282284906 -34.5719994874708, -58.4766881258245 -34.5720483849516, -58.4766251783073 -34.5720130616127))",48Q3CGHF+58WM
-34.56915931,-58.47828021,9.2936,0.7552,"POLYGON((-58.4782870500796 -34.5691359006116, -58.4783038222928 -34.5691452128043, -58.4782733779614 -34.5691827335106, -58.4782566057438 -34.5691734213139, -58.4782870500796 -34.5691359006116))",48Q3CGJC+8MQJ
-34.57086801,-58.47802281,158.1567,0.8094,"POLYGON((-58.4779116605194 -34.5708476072155, -58.4779634177469 -34.5707871694665, -58.4781287958479 -34.5708840749343, -58.4781064261432 -34.5709101964734, -58.4781165874313 -34.5709161505991, -58.4780871999747 -34.5709504668795, -58.4779116605194 -34.5708476072155))",48Q3CGHC+MQ57
-34.57295274,-58.4781964,49.4579,0.7342,"POLYGON((-58.4781441954031 -34.5729693151512, -58.4781955375885 -34.5729064875547, -58.4782486097845 -34.5729361616074, -58.4781972676222 -34.5729989892256, -58.4781441954031 -34.5729693151512))",48Q3CGGC+RP7W
-34.57144724,-58.47751311,101.8544,0.6813,"POLYGON((-58.4775321574948 -34.5713737711087, -58.4775911598819 -34.571408798099, -58.4774940603787 -34.5715207124644, -58.4774350579498 -34.5714856854294, -58.4775321574948 -34.5713737711087))",48Q3CGHC+CXH4
-34.57250125,-58.47808148,74.258,0.7405,"POLYGON((-58.4780140257869 -34.5725038532894, -58.4780612350381 -34.5724479644411, -58.4781489292146 -34.5724986475511, -58.478101719999 -34.5725545364335, -58.4780140257869 -34.5725038532894))",48Q3CGGC+XQVV
-34.56874271,-58.47898398,88.5202,0.7387,"POLYGON((-58.4789106829768 -34.5687463547132, -58.4789632687133 -34.5686844342599, -58.4790572827715 -34.5687390674793, -58.4790046970732 -34.5688009879716, -58.4789106829768 -34.5687463547132))",48Q3CGJC+GC28
-34.57214247,-58.47875664,62.1708,0.6802,"POLYGON((-58.4786943517521 -34.5721791200255, -58.4787769024617 -34.5720815031788, -58.4788189061071 -34.5721058071622, -58.4787363554242 -34.5722034240365, -58.4786943517521 -34.5721791200255))",48Q3CGHC+4FX9
-34.56967712,-58.47971782,53.3848,0.8164,"POLYGON((-58.4796634384628 -34.5696994671212, -58.4797223861532 -34.5696270316886, -58.4797722001338 -34.5696547704728, -58.4797132524681 -34.569727205929, -58.4796634384628 -34.5696994671212))",48Q3CGJC+44FR
-34.57319287,-58.47925836,20.6919,0.7774,"POLYGON((-58.4792246248452 -34.5732022505135, -58.479239145586 -34.5731680883805, -58.4792920941233 -34.5731834869739, -58.4792775734021 -34.5732176491122, -58.4792246248452 -34.5732022505135))",48Q3CGGC+P7H8
-34.56887391,-58.47832263,36.5878,0.7081,"POLYGON((-58.4782774401052 -34.5688942893008, -58.4783283104182 -34.5688315946353, -58.4783678272112 -34.5688535350313, -58.4783169569158 -34.5689162297125, -58.4782774401052 -34.5688942893008))",48Q3CGJC+FM34
-34.57128066,-58.47766735,50.4568,0.7309,"POLYGON((-58.4776134837493 -34.5712897028731, -58.4776493972415 -34.5712376776495, -58.4777212323143 -34.571271626878, -58.4776853034983 -34.5713236448653, -58.4776134837493 -34.5712897028731))",48Q3CGHC+FWPP
-34.57218672,-58.47652899,94.9744,0.7025,"POLYGON((-58.476469813429 -34.5722382765462, -58.4764856308349 -34.5722191853181, -58.4764536607798 -34.5722010619575, -58.4764781757505 -34.5721714729714, -58.4765101457991 -34.5721895963258, -58.4765349243951 -34.5721596891103, -58.4765125103821 -34.5721469829366, -58.4765410212174 -34.5721125709705, -58.4766044102269 -34.5721485052389, -58.4765107884629 -34.5722615046765, -58.476469813429 -34.5722382765462))",48Q3CGHF+49HC
-34.56941782,-58.47771856,86.5742,0.7725,"POLYGON((-58.4776492175056 -34.5694381811537, -58.4777170432335 -34.5693569589041, -58.4777879166314 -34.5693974561789, -58.4777200909427 -34.5694786784665, -58.4776492175056 -34.5694381811537))",48Q3CGJC+6WM6
-34.56884135,-58.47970499,26.9308,0.6785,"POLYGON((-58.479663922036 -34.56885367749, -58.4797149547084 -34.5688061552099, -58.4797460655947 -34.568829016079, -58.479695032927 -34.5688765383719, -58.479663922036 -34.56885367749))",48Q3CGJC+F477
-34.57237584,-58.47677551,84.4358,0.7863,"POLYGON((-58.4767501742867 -34.572385821958, -58.476729790748 -34.572410033035, -58.4766932352642 -34.5723889753684, -58.4767505648785 -34.5723208806238, -58.4768576639227 -34.5723825745949, -58.4768207178843 -34.5724264582994, -58.4767501742867 -34.572385821958))",48Q3CGHF+27XR
-34.56924218,-58.47990307,29.0067,0.7467,"POLYGON((-58.479862945305 -34.5692509345718, -58.4798924868818 -34.5692089873958, -58.4799431961712 -34.569233424149, -58.4799136546121 -34.5692753713367, -58.479862945305 -34.5692509345718))",48Q3CGJC+8256
-34.56937668,-58.47867979,48.3116,0.722,"POLYGON((-58.4786229586646 -34.5694037657073, -58.4787002939143 -34.5693251541513, -58.4787366077164 -34.5693495989487, -58.4786592724809 -34.5694282105277, -58.4786229586646 -34.5694037657073))",48Q3CGJC+6GWR
-34.57301019,-58.47696465,19.8737,0.7081,"POLYGON((-58.4769252132262 -34.573003366558, -58.476943562695 -34.5729817949975, -58.4770040898527 -34.5730170221496, -58.4769857403927 -34.5730385937191, -58.4769252132262 -34.573003366558))",48Q3CGGF+Q6VC
-34.5699842,-58.47740729,174.7192,0.8384,"POLYGON((-58.4773050936929 -34.5699912625328, -58.4773819961945 -34.5699019888724, -58.4775094894769 -34.569977137554, -58.4774325870485 -34.5700664112919, -58.4773050936929 -34.5699912625328))",48Q3CGJF+224Q
-34.57308195,-58.47936571,34.1442,0.6832,"POLYGON((-58.4793178488487 -34.57308006878, -58.4793452611563 -34.5730461106567, -58.4794135682532 -34.5730838376565, -58.4793861559626 -34.5731177957943, -58.4793178488487 -34.57308006878))",48Q3CGGC+Q76M
-34.57279867,-58.47756704,143.0308,0.7892,"POLYGON((-58.4775957405623 -34.5727103142173, -58.4776618499651 -34.5727515431048, -58.4775383513956 -34.5728870343768, -58.4774722419423 -34.572845805424, -58.4775957405623 -34.5727103142173))",48Q3CGGC+VXM5
-34.57289355,-58.47684137,11.9632,0.7231,"POLYGON((-58.4768136629034 -34.5728930086473, -58.4768314664183 -34.572872152591, -58.4768690633088 -34.5728941115688, -58.4768512597993 -34.5729149676306, -58.4768136629034 -34.5728930086473))",48Q3CGGF+R7V6
-34.57206472,-58.47776391,51.6798,0.671,"POLYGON((-58.4777874 -34.572108, -58.4777013 -34.5720594, -58.4777274 -34.5720276, -58.477753 -34.5720421, -58.4777629 -34.57203, -58.4778235 -34.5720642, -58.4777874 -34.572108))",48Q3CGHC+5VHG
-34.56991416,-58.47784817,15.3437,0.6802,"POLYGON((-58.4778177001476 -34.5699151990424, -58.4778408439648 -34.5698896772298, -58.4778786312813 -34.5699131242444, -58.4778554874694 -34.5699386460638, -58.4778177001476 -34.5699151990424))",48Q3CGJC+2VJH
-34.57167322,-58.47676559,33.1824,0.7764,"POLYGON((-58.476720618059 -34.5717026077146, -58.4767802743496 -34.5716273972806, -58.4768105682504 -34.5716438384538, -58.476750911977 -34.5717190489025, -58.476720618059 -34.5717026077146))",48Q3CGHF+87Q4
-34.56982063,-58.47837929,67.395,0.729,"POLYGON((-58.4783172920209 -34.5698341759953, -58.4783776593434 -34.5697676052243, -58.4784412913212 -34.5698070884505, -58.4783809240232 -34.5698736592522, -58.4783172920209 -34.5698341759953))",48Q3CGJC+3JH5
-34.57065275,-58.47675389,86.3294,0.6966,"POLYGON((-58.4766698193346 -34.5706322866006, -58.4767077924135 -34.5705910952571, -58.4768379552003 -34.5706731997004, -58.4767999821533 -34.5707143910817, -58.4766698193346 -34.5706322866006))",48Q3CGHF+P7QX
-34.57268782,-58.47975722,33.7343,0.6888,"POLYGON((-58.479715238141 -34.5727027783538, -58.47975184228 -34.5726502741365, -58.4797992017575 -34.572672864938, -58.4797625976393 -34.5727253691683, -58.479715238141 -34.5727027783538))",48Q3CGGC+W3HH
-34.57139987,-58.47741945,72.0515,0.7078,"POLYGON((-58.4773962693257 -34.5713526409196, -58.4774308748195 -34.5713722186489, -58.4774398344152 -34.5713613825182, -58.4774863943578 -34.571387723331, -58.4774334569158 -34.571451748206, -58.4773522914463 -34.5714058296321, -58.4773962693257 -34.5713526409196))",48Q3CGHF+C2W4
-34.57051381,-58.47746533,48.1878,0.6526,"POLYGON((-58.4774457444889 -34.5704700936703, -58.4775214387606 -34.5705182410625, -58.4774849109996 -34.5705575349787, -58.4774092167116 -34.5705093875647, -58.4774457444889 -34.5704700936703))",48Q3CGHF+Q2VC
-34.57243322,-58.47766062,42.0283,0.7783,"POLYGON((-58.4776090219543 -34.5724476339237, -58.4776738662459 -34.5723895154924, -58.4777122246308 -34.572418798089, -58.4776473803447 -34.5724769165396, -58.4776090219543 -34.5724476339237))",48Q3CGHC+2WGQ
-34.56951915,-58.47703322,75.2249,0.7415,"POLYGON((-58.4769675246911 -34.5695295533063, -58.4770247041561 -34.5694642672997, -58.4770989210283 -34.5695087452395, -58.4770417415936 -34.5695740312798, -58.4769675246911 -34.5695295533063))",48Q3CGJF+55W9
-34.57042476,-58.47688203,41.6807,0.6962,"POLYGON((-58.4768431177501 -34.5704566588781, -58.4768753337836 -34.5704193300813, -58.4768461748046 -34.570402110873, -58.4768679594354 -34.5703768689552, -58.4769286954645 -34.5704127352907, -58.4768746948174 -34.570475306024, -58.4768431177501 -34.5704566588781))",48Q3CGHF+R6Q5
-34.57007927,-58.47987995,90.6135,0.7568,"POLYGON((-58.4798081083743 -34.5701036511106, -58.4798861213127 -34.5700152324173, -58.4799517962444 -34.5700548819706, -58.4798737833404 -34.5701433007039, -58.4798081083743 -34.5701036511106))",48Q3CGHC+X29X
-34.57098203,-58.47706988,25.3072,0.7457,"POLYGON((-58.4770315525036 -34.5709869891064, -58.4770615741823 -34.5709506759267, -58.4771082137629 -34.5709770594055, -58.4770781920959 -34.5710133725962, -58.4770315525036 -34.5709869891064))",48Q3CGHF+J53Q
-34.57198981,-58.47647504,48.0797,0.819,"POLYGON((-58.4764216964007 -34.572003676682, -58.4764814737662 -34.5719438621296, -58.4765283751894 -34.5719759330922, -58.4764685978373 -34.5720357476673, -58.4764216964007 -34.572003676682))",48Q3CGHF+6C2H
-34.57018218,-58.47808128,46.7763,0.7842,"POLYGON((-58.478028507197 -34.5702080615384, -58.4780938108245 -34.5701324979747, -58.4781340486852 -34.5701562923823, -58.4780687450772 -34.5702318559666, -58.478028507197 -34.5702080615384))",48Q3CGHC+WQFM
-34.57266745,-58.4773422,76.6524,0.7546,"POLYGON((-58.4772754 -34.5726988, -58.4773554 -34.5726049, -58.477409 -34.5726361, -58.477329 -34.57273, -58.4772754 -34.5726988))",48Q3CGGF+W3M6
-34.57262827,-58.47976483,24.1722,0.7112,"POLYGON((-58.4797275265624 -34.5726441306659, -58.4797707631464 -34.572593921115, -58.4798021339459 -34.572612404437, -58.479758897372 -34.5726626139987, -58.4797275265624 -34.5726441306659))",48Q3CGGC+W3XW
-34.56971605,-58.47621125,107.8324,0.7112,"POLYGON((-58.4762126360231 -34.5696493450186, -58.4762908563302 -34.5697053590485, -58.476209855917 -34.5697827571413, -58.4761316355878 -34.5697267430607, -58.4762126360231 -34.5696493450186))",48Q3CGJF+4G76
-34.56954239,-58.47964437,29.4712,0.7047,"POLYGON((-58.4796008633546 -34.5695457482721, -58.4796230315668 -34.5695107710997, -58.479687918182 -34.569539063168, -58.4796656561926 -34.5695739994536, -58.4796008633546 -34.5695457482721))",48Q3CGJC+54Q7
-34.56900716,-58.47648486,101.6003,0.7464,"POLYGON((-58.4763993333273 -34.5690733330347, -58.4765264858683 -34.568916619834, -58.4765703869616 -34.5689409935773, -58.4764432344664 -34.5690977068205, -58.4763993333273 -34.5690733330347))",48Q3CGJF+9CRM
